<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
IMOEX,D,10/07/12,00:00:00,1412.5900000,1433.5600000,1401.9600000,1415.7800000,31295156979
IMOEX,D,11/07/12,00:00:00,1417.2600000,1417.2600000,1396.7300000,1405.4600000,30614005465
IMOEX,D,12/07/12,00:00:00,1405.1800000,1405.1800000,1379.1100000,1399.0700000,27120411154
IMOEX,D,13/07/12,00:00:00,1399.8300000,1418.2400000,1399.1000000,1417.1000000,24492118473
IMOEX,D,16/07/12,00:00:00,1417.2700000,1423.8600000,1412.9800000,1422.2100000,20756693760
IMOEX,D,17/07/12,00:00:00,1423.7300000,1442.1400000,1423.3600000,1432.5900000,30314713249
IMOEX,D,18/07/12,00:00:00,1432.1500000,1436.3900000,1423.7900000,1427.9900000,21063518335
IMOEX,D,19/07/12,00:00:00,1430.6700000,1444.8300000,1430.6700000,1433.1600000,28439863087
IMOEX,D,20/07/12,00:00:00,1430.8300000,1430.8300000,1414.0100000,1415.6900000,21084974849
IMOEX,D,23/07/12,00:00:00,1409.0600000,1409.0600000,1367.7300000,1376.5200000,36653823930
IMOEX,D,24/07/12,00:00:00,1378.6100000,1382.9100000,1359.0200000,1360.9200000,30319884837
IMOEX,D,25/07/12,00:00:00,1360.2800000,1385.2000000,1353.5800000,1370.4700000,38022997217
IMOEX,D,26/07/12,00:00:00,1370.7200000,1385.8300000,1358.5900000,1384.8800000,32507040078
IMOEX,D,27/07/12,00:00:00,1388.0800000,1415.5400000,1385.3900000,1415.1000000,28194891245
IMOEX,D,30/07/12,00:00:00,1412.3800000,1431.1700000,1412.3800000,1427.7000000,25807960666
IMOEX,D,31/07/12,00:00:00,1429.6600000,1432.4100000,1402.0600000,1406.3600000,28277197144
IMOEX,D,01/08/12,00:00:00,1405.6600000,1419.5300000,1401.5000000,1409.6900000,23338872358
IMOEX,D,02/08/12,00:00:00,1409.5800000,1430.8100000,1386.9800000,1394.1100000,39512367567
IMOEX,D,03/08/12,00:00:00,1395.4600000,1422.8000000,1391.9800000,1421.9900000,28868999734
IMOEX,D,06/08/12,00:00:00,1422.4600000,1449.3100000,1417.3200000,1437.3000000,39323045108
IMOEX,D,07/08/12,00:00:00,1436.2100000,1453.9000000,1433.2700000,1449.8600000,31188374218
IMOEX,D,08/08/12,00:00:00,1448.0200000,1452.6900000,1438.8500000,1450.9600000,25337240897
IMOEX,D,09/08/12,00:00:00,1450.9300000,1462.6700000,1438.9800000,1455.9500000,30573821769
IMOEX,D,10/08/12,00:00:00,1452.3600000,1452.3600000,1430.0200000,1445.0400000,24800479560
IMOEX,D,13/08/12,00:00:00,1445.0800000,1467.1800000,1444.9400000,1451.9800000,25566852522
IMOEX,D,14/08/12,00:00:00,1452.9000000,1465.0400000,1452.9000000,1461.6500000,23651597580
IMOEX,D,15/08/12,00:00:00,1458.7800000,1458.7800000,1433.6700000,1451.3800000,29307302879
IMOEX,D,16/08/12,00:00:00,1452.2400000,1458.5800000,1442.8200000,1454.5300000,21587317615
IMOEX,D,17/08/12,00:00:00,1454.8600000,1460.6000000,1444.0300000,1448.2700000,18768496644
IMOEX,D,20/08/12,00:00:00,1448.0000000,1450.3300000,1420.1000000,1432.5800000,23263054101
IMOEX,D,21/08/12,00:00:00,1429.3700000,1459.4300000,1428.0300000,1447.4100000,26912043237
